15.71222222222222 316 100 0 8
36.84555555555555 317 100 0 8
54.56777777777778 319 100 0 8
79.45666666666666 320 100 0 8
115.23444444444443 322 100 0 8
129.59 323 100 0 8
161.99 324 100 0 8
180.04555555555558 325 100 0 8
201.7788888888889 326 100 0 8
216.22138888888892 327 100 0 8
245.19916666666668 326 100 0 8
273.6436111111111 320 4 1 8
294.7991666666667 272 0 1 8
316.99916666666667 222 0 1 8
330.86583333333334 208 1 1 7
343.86583333333334 195 10 1 5
360.84361111111116 191 62 0 5
379.84361111111116 190 85 0 5
388.55472222222227 196 100 0 5
399.6658333333334 200 100 0 5
413.4658333333334 207 100 0 5
427.9325000000001 217 100 0 5
440.21027777777783 221 100 0 5
452.59916666666675 223 100 0 5
473.221388888889 232 100 0 5
505.4216666666668 241 100 0 6
521.6883333333335 244 100 0 6
538.2883333333334 249 100 0 6
563.5883333333335 253 100 0 6
592.6994444444446 262 100 0 6
616.4327777777779 267 100 0 7
634.632777777778 273 100 0 7
662.4327777777779 278 100 0 7
681.1544444444446 282 100 0 7
700.1544444444446 285 100 0 7
719.4211111111113 289 100 0 7
742.0544444444446 291 100 0 7
761.7211111111112 295 100 0 7
781.5211111111113 297 100 0 7
801.4544444444447 299 100 0 8
824.9433333333335 302 100 0 8
855.5433333333334 306 100 0 8
886.5433333333335 310 100 0 8
910.6544444444446 310 100 0 8
945.4322222222224 313 100 0 8
962.9322222222223 315 100 0 8
994.2211111111113 256 0 1 8
1004.8433333333335 239 0 1 8
1017.3500000000001 224 0 1 8
1038.5500000000002 159 0 1 6
1046.5500000000002 144 0 1 4
1053.938888888889 133 0 1 3
1063.2722222222224 120 0 1 3
1070.8722222222223 114 0 1 3
1078.0722222222223 108 1 0 3
1087.138888888889 102 29 0 3
1094.0722222222223 104 43 0 3
1098.7980555555557 107 52 0 3
1107.5869444444445 113 47 0 3
1116.8425000000002 119 58 0 3
1125.3758333333335 128 82 0 3
1140.0758333333335 147 100 0 3
1150.4758333333334 156 100 0 3
1157.8536111111111 166 100 0 3
1178.9980555555558 173 29 1 4
1197.8869444444447 170 25 0 4
1208.9536111111113 166 21 0 4
1221.5536111111114 162 62 0 4
1232.7536111111115 168 78 0 4
1242.309166666667 172 86 0 4
1269.7536111111112 190 100 0 4
1282.673888888889 193 100 0 4
1298.6183333333336 205 100 0 5
1325.262777777778 218 100 0 5
1342.8405555555557 226 100 0 5
1366.1405555555557 233 100 0 5
1387.3850000000002 239 100 0 6
1406.5183333333337 246 100 0 6
1423.051666666667 248 100 0 6
1434.2072222222225 251 100 0 6
1450.9372222222225 252 100 0 6
1476.2372222222225 253 100 0 6
1511.170555555556 262 100 0 6
1537.7705555555558 266 100 0 7
1571.1372222222226 273 100 0 7
1598.6372222222226 275 100 0 7
1623.4372222222225 279 100 0 7
1645.2927777777782 281 100 0 7
1661.070555555556 284 100 0 7
1702.8150000000003 289 100 0 7
1715.6594444444447 289 100 0 7
1728.592777777778 291 100 0 7
1741.5261111111115 291 100 0 7
1757.8294444444448 292 100 0 7
1783.8738888888893 293 100 0 7
1806.662777777778 293 0 1 7
1823.3961111111116 251 0 1 7
1836.7850000000005 241 0 1 6
1852.3850000000004 234 98 0 6
1868.0516666666672 235 100 0 6
1881.1627777777783 236 100 0 6
1891.7850000000005 239 100 0 6
1905.1738888888895 241 100 0 6
1916.0183333333339 244 100 0 6
1938.240555555556 250 100 0 6
1952.1152777777781 251 100 0 6
1980.6708333333338 257 100 0 6
1995.0597222222227 259 100 0 6
2012.5263888888894 262 100 0 6
2027.193055555556 264 100 0 7
2045.0597222222225 268 100 0 7
2060.115277777778 271 100 0 7
2072.248611111111 273 100 0 7
2099.848611111111 276 100 0 7
2115.293055555556 278 100 0 7
2136.9930555555557 279 100 0 7
2168.215277777778 281 100 0 7
2187.015277777778 282 100 0 7
2202.7375000000006 283 100 0 7
2215.3597222222224 284 100 0 7
2234.3597222222224 285 100 0 7
2250.3280555555557 286 100 0 7
2266.2724999999996 287 100 0 7
2285.4058333333332 287 100 0 7
2298.250277777778 289 100 0 7
2382.6058333333335 292 100 0 7
2415.2725 294 100 0 8
2428.383611111111 295 100 0 8
2444.8280555555557 296 100 0 8
2464.5613888888893 296 100 0 8
2487.501388888889 296 100 0 8
2517.2013888888887 297 100 0 8
2543.868055555555 300 100 0 8
2567.3569444444443 302 100 0 8
2591.001388888889 304 100 0 8
2614.801388888889 306 100 0 8
2631.8569444444443 307 100 0 8
2649.023611111111 309 100 0 8
2680.123611111111 311 100 0 8
2704.390277777778 312 100 0 8
2742.7680555555557 314 100 0 8
2760.268055555556 315 100 0 8
2774.2680555555557 315 100 0 8
2788.4002777777782 316 100 0 8
2816.578055555556 317 100 0 8
2844.844722222223 318 100 0 8
2873.11138888889 318 100 0 8
2887.289166666668 319 100 0 8
2926.2780555555564 319 100 0 8
2958.2780555555564 320 100 0 8
2979.61138888889 320 100 0 8
3022.4113888888896 321 100 0 8
3058.099722222223 322 100 0 8
3072.410833333334 322 100 0 8
3090.299722222223 322 100 0 8
3104.655277777779 323 100 0 8
3122.5997222222227 323 100 0 8
3140.5441666666675 323 100 0 8
3158.4886111111114 323 100 0 8
3180.0219444444447 323 100 0 8
3197.910833333334 322 100 0 8
3212.1775000000002 321 100 0 8
3238.4886111111114 296 0 1 8
3259.644166666667 272 0 1 7
3279.944166666667 261 62 0 7
3302.7886111111115 257 96 0 7
3331.455277777778 258 100 0 7
3346.139444444445 263 80 0 7
3360.750555555556 263 87 0 7
3386.5505555555565 258 97 0 7
3403.8838888888895 260 100 0 7
3415.395000000001 259 100 0 7
3435.4616666666675 258 100 0 7
3458.7505555555563 262 100 0 7
3470.3950000000004 262 100 0 7
3493.950555555556 265 100 0 7
3508.7838888888896 267 100 0 7
3529.9394444444447 272 100 0 7
3551.4838888888894 277 100 0 7
3563.928333333334 280 100 0 7
3579.5950000000007 282 100 0 7
3601.682500000001 285 100 0 7
3614.3936111111116 286 100 0 7
3640.2602777777784 291 100 0 7
3673.038055555556 295 100 0 7
3706.149166666668 298 100 0 8
3739.5936111111123 301 100 0 8
